#model_version:v2026.06.15,score_date:2026-08-25T12:03:58Z
cve,epss,percentile,change_type
CVE-2021-0186,0.0032,0.24213,updated
CVE-2021-0188,0.00268,0.18505,updated
CVE-2021-0189,0.00268,0.18504,updated
CVE-2021-0190,0.00268,0.18504,updated
CVE-2021-0193,0.0096,0.58879,updated
CVE-2021-0194,0.00921,0.57624,updated
CVE-2021-0197,0.00222,0.12591,updated
CVE-2021-0198,0.00222,0.12591,updated
CVE-2021-0199,0.00222,0.12591,updated
CVE-2021-0200,0.00243,0.15219,updated
CVE-2021-0313,0.0168,0.75144,updated
CVE-2021-0325,0.02046,0.79718,updated
CVE-2021-0334,0.0028,0.19907,updated
CVE-2021-0342,0.00174,0.06921,updated
CVE-2021-0366,0.00096,0.00795,updated
CVE-2021-0367,0.00096,0.00794,updated
CVE-2021-0395,0.00127,0.02563,updated
CVE-2021-0401,0.00096,0.00795,updated
CVE-2021-0402,0.00134,0.0312,updated
CVE-2021-0403,0.00125,0.02407,updated
CVE-2021-0404,0.0013,0.02857,updated
CVE-2021-0405,0.00134,0.03119,updated
CVE-2021-0406,0.00134,0.0312,updated
CVE-2021-0430,0.02846,0.85628,updated
CVE-2021-0444,0.00144,0.03932,updated
CVE-2021-0521,0.00112,0.0152,updated
CVE-2021-0591,0.00382,0.3103,updated
CVE-2021-0594,0.01393,0.70291,updated
CVE-2021-0604,0.00144,0.03931,updated
CVE-2021-0605,0.00201,0.09948,updated
CVE-2021-0606,0.00156,0.04945,updated
CVE-2021-0619,0.00112,0.01493,updated
CVE-2021-0620,0.00122,0.02151,updated
CVE-2021-0621,0.00112,0.01493,updated
CVE-2021-0622,0.00122,0.02151,updated
CVE-2021-0623,0.00112,0.01493,updated
CVE-2021-0624,0.00122,0.02151,updated
CVE-2021-0629,0.0012,0.01992,updated
CVE-2021-0630,0.00885,0.56543,updated
CVE-2021-0639,0.00117,0.01868,updated
CVE-2021-0655,0.00113,0.0155,updated
CVE-2021-0656,0.00113,0.01551,updated
CVE-2021-0657,0.00125,0.02454,updated
CVE-2021-0658,0.00115,0.01717,updated
CVE-2021-0659,0.00116,0.01752,updated
CVE-2021-0664,0.00113,0.0155,updated
CVE-2021-0665,0.00116,0.01754,updated
CVE-2021-0666,0.00116,0.01752,updated
CVE-2021-0667,0.00113,0.0155,updated
CVE-2021-0668,0.0012,0.01992,updated
CVE-2021-0669,0.0012,0.01991,updated
CVE-2021-0670,0.0012,0.01991,updated
CVE-2021-0671,0.0012,0.01992,updated
CVE-2021-0672,0.0011,0.01424,updated
CVE-2021-0688,0.00167,0.06112,updated
CVE-2021-0694,0.00111,0.01467,updated
CVE-2021-0696,0.00074,0.00081,updated
CVE-2021-0697,0.00073,0.00064,updated
CVE-2021-0699,0.00099,0.00895,updated
CVE-2021-0707,0.00157,0.05092,updated
CVE-2021-0871,0.001,0.0094,updated
CVE-2021-0891,0.00301,0.22127,updated
CVE-2021-0920,0.0085,0.55438,updated
CVE-2021-0934,0.00092,0.00563,updated
CVE-2021-0942,0.00332,0.25629,updated
CVE-2021-0943,0.001,0.00941,updated
CVE-2021-0946,0.00313,0.23465,updated
CVE-2021-0947,0.00313,0.23465,updated
CVE-2021-0951,0.00102,0.01016,updated
CVE-2021-0961,0.00146,0.04107,updated
CVE-2021-1048,0.01039,0.61367,updated
CVE-2021-1050,0.00161,0.05534,updated
CVE-2021-1088,0.00207,0.10682,updated
CVE-2021-1105,0.00207,0.10683,updated
CVE-2021-1125,0.00192,0.08828,updated
CVE-2021-1227,0.00668,0.49144,updated
CVE-2021-1228,0.00373,0.3003,updated
CVE-2021-1229,0.01375,0.69946,updated
CVE-2021-1230,0.01476,0.71866,updated
CVE-2021-1231,0.00244,0.15321,updated
CVE-2021-1351,0.00784,0.53303,updated
CVE-2021-1361,0.01574,0.73535,updated
CVE-2021-1367,0.00391,0.31902,updated
CVE-2021-1368,0.00441,0.36564,updated
CVE-2021-1372,0.0041,0.33797,updated
CVE-2021-1378,0.0145,0.71365,updated
CVE-2021-1387,0.01369,0.69786,updated
CVE-2021-1388,0.14359,0.96332,updated
CVE-2021-1393,0.0225,0.81571,updated
CVE-2021-1396,0.01006,0.60389,updated
CVE-2021-1412,0.00971,0.59271,updated
CVE-2021-1416,0.00888,0.56612,updated
CVE-2021-1450,0.00223,0.12717,updated
CVE-2021-1472,0.71834,0.99375,updated
CVE-2021-1473,0.64161,0.99164,updated
CVE-2021-1497,0.99928,0.99968,updated
CVE-2021-1500,0.00789,0.53482,updated
CVE-2021-1516,0.01156,0.64615,updated
CVE-2021-1639,0.01978,0.78972,updated
CVE-2021-1640,0.00901,0.56997,updated
CVE-2021-1675,0.86132,0.99714,updated
CVE-2021-1678,0.0938,0.95011,updated
CVE-2021-1698,0.00615,0.46778,updated
CVE-2021-1722,0.02282,0.81835,updated
CVE-2021-1724,0.01178,0.6528,updated
CVE-2021-1726,0.01976,0.78957,updated
CVE-2021-1728,0.01825,0.77155,updated
CVE-2021-1731,0.0082,0.54512,updated
CVE-2021-1733,0.00516,0.4158,updated
CVE-2021-1734,0.03568,0.88469,updated
CVE-2021-1765,0.01408,0.70571,updated
CVE-2021-1788,0.0167,0.74982,updated
CVE-2021-1789,0.14542,0.96366,updated
CVE-2021-1799,0.01771,0.76426,updated
CVE-2021-1801,0.01528,0.72774,updated
CVE-2021-1820,0.01328,0.68844,updated
CVE-2021-1825,0.01352,0.6943,updated
CVE-2021-1844,0.02368,0.82521,updated
CVE-2021-1903,0.0053,0.42452,updated
CVE-2021-1905,0.0115,0.64471,updated
CVE-2021-1912,0.00149,0.04364,updated
CVE-2021-1921,0.00104,0.01116,updated
CVE-2021-1924,0.00166,0.06011,updated
CVE-2021-1931,0.00213,0.11398,updated
CVE-2021-1973,0.00149,0.04362,updated
CVE-2021-1975,0.00841,0.55146,updated
CVE-2021-1979,0.00151,0.04548,updated
CVE-2021-1981,0.00591,0.45669,updated
CVE-2021-1982,0.00568,0.4453,updated
CVE-2021-20021,0.83425,0.99657,updated
CVE-2021-20028,0.29866,0.9806,updated
CVE-2021-20030,0.00837,0.55038,updated
CVE-2021-20034,0.81137,0.99602,updated
CVE-2021-20035,0.04146,0.90076,updated
CVE-2021-20040,0.25783,0.97809,updated
CVE-2021-20041,0.06782,0.93473,updated
CVE-2021-20042,0.02663,0.84559,updated
CVE-2021-20051,0.00697,0.50313,updated
CVE-2021-20067,0.00841,0.55142,updated
CVE-2021-20068,0.00468,0.38454,updated
CVE-2021-20069,0.00468,0.38454,updated
CVE-2021-20070,0.00468,0.38455,updated
CVE-2021-20071,0.00468,0.38454,updated
CVE-2021-20072,0.01425,0.70905,updated
CVE-2021-20073,0.00458,0.37807,updated
CVE-2021-20074,0.0124,0.66876,updated
CVE-2021-20075,0.00231,0.13667,updated
CVE-2021-20076,0.01985,0.79052,updated
CVE-2021-20087,0.0213,0.80555,updated
CVE-2021-20102,0.00508,0.41076,updated
CVE-2021-20104,0.02151,0.80746,updated
CVE-2021-20119,0.00444,0.36803,updated
CVE-2021-20135,0.00298,0.21784,updated
CVE-2021-20160,0.03109,0.86784,updated
CVE-2021-20165,0.00623,0.47205,updated
CVE-2021-20170,0.005,0.4057,updated
CVE-2021-20173,0.03199,0.87162,updated
CVE-2021-20179,0.01187,0.65494,updated
CVE-2021-20181,0.0032,0.24182,updated
CVE-2021-20199,0.01105,0.6329,updated
CVE-2021-20208,0.00642,0.48057,updated
CVE-2021-20241,0.01117,0.63595,updated
CVE-2021-20243,0.01058,0.61916,updated
CVE-2021-20244,0.01199,0.65811,updated
CVE-2021-20245,0.01205,0.65938,updated
CVE-2021-20297,0.00254,0.16615,updated
CVE-2021-20298,0.015,0.72304,updated
CVE-2021-20304,0.01892,0.78007,updated
CVE-2021-20313,0.01782,0.76571,updated
CVE-2021-20316,0.0097,0.59259,updated
CVE-2021-20322,0.06846,0.93522,updated
CVE-2021-20327,0.00204,0.10285,updated
CVE-2021-20335,0.00139,0.03526,updated
CVE-2021-20340,0.00539,0.42966,updated
CVE-2021-20350,0.00541,0.43107,updated
CVE-2021-20351,0.00541,0.43107,updated
CVE-2021-20354,0.03696,0.8887,updated
CVE-2021-20355,0.01078,0.62517,updated
CVE-2021-20400,0.00665,0.49054,updated
CVE-2021-20402,0.00978,0.59518,updated
CVE-2021-20403,0.00373,0.30058,updated
CVE-2021-20404,0.009,0.56968,updated
CVE-2021-20405,0.00752,0.52277,updated
CVE-2021-20406,0.00464,0.38195,updated
CVE-2021-20407,0.00655,0.48621,updated
CVE-2021-20408,0.00172,0.06694,updated
CVE-2021-20409,0.00895,0.56846,updated
CVE-2021-20410,0.00643,0.48094,updated
CVE-2021-20411,0.00404,0.33317,updated
CVE-2021-20412,0.00886,0.56565,updated
CVE-2021-20421,0.00489,0.39883,updated
CVE-2021-20441,0.0073,0.51522,updated
CVE-2021-20442,0.00952,0.58673,updated
CVE-2021-20443,0.00826,0.54679,updated
CVE-2021-20444,0.00661,0.48894,updated
CVE-2021-20445,0.01139,0.64154,updated
CVE-2021-20446,0.00502,0.40648,updated
CVE-2021-20453,0.02563,0.83913,updated
CVE-2021-20454,0.02909,0.85934,updated
CVE-2021-20464,0.01376,0.69966,updated
CVE-2021-20468,0.00345,0.26998,updated
CVE-2021-20479,0.00639,0.4791,updated
CVE-2021-20480,0.01298,0.68232,updated
CVE-2021-20543,0.00618,0.46929,updated
CVE-2021-20544,0.00489,0.39883,updated
CVE-2021-20553,0.00257,0.17032,updated
CVE-2021-20601,0.02282,0.81832,updated
CVE-2021-20609,0.03077,0.86653,updated
CVE-2021-20610,0.03077,0.86653,updated
CVE-2021-20611,0.02988,0.86281,updated
CVE-2021-20635,0.00424,0.35148,updated
CVE-2021-20636,0.00497,0.4041,updated
CVE-2021-20637,0.00993,0.5995,updated
CVE-2021-20638,0.00445,0.36884,updated
CVE-2021-20639,0.00445,0.36884,updated
CVE-2021-20640,0.00544,0.43256,updated
CVE-2021-20641,0.00497,0.40409,updated
CVE-2021-20642,0.00993,0.59949,updated
CVE-2021-20643,0.01139,0.64156,updated
CVE-2021-20644,0.00594,0.45756,updated
CVE-2021-20645,0.00737,0.51764,updated
CVE-2021-20646,0.00497,0.40409,updated
CVE-2021-20647,0.00497,0.4041,updated
CVE-2021-20648,0.00445,0.36883,updated
CVE-2021-20649,0.00334,0.2588,updated
CVE-2021-20650,0.00497,0.4041,updated
CVE-2021-20651,0.01871,0.77749,updated
CVE-2021-20653,0.01191,0.65602,updated
CVE-2021-20656,0.01112,0.63473,updated
CVE-2021-20657,0.02732,0.84973,updated
CVE-2021-20659,0.02056,0.79827,updated
CVE-2021-20661,0.02386,0.82655,updated
CVE-2021-20663,0.0081,0.54162,updated
CVE-2021-20664,0.0081,0.54162,updated
CVE-2021-20665,0.0081,0.54162,updated
CVE-2021-20700,0.02073,0.80008,updated
CVE-2021-20701,0.02073,0.80007,updated
CVE-2021-20702,0.02131,0.80566,updated
CVE-2021-20703,0.02073,0.80007,updated
CVE-2021-20704,0.02073,0.80008,updated
CVE-2021-20705,0.01078,0.62512,updated
CVE-2021-20706,0.01078,0.62512,updated
CVE-2021-20707,0.00954,0.58728,updated
CVE-2021-20835,0.01573,0.73529,updated
CVE-2021-20840,0.01243,0.66951,updated
CVE-2021-20841,0.01276,0.67752,updated
CVE-2021-20842,0.00533,0.42657,updated
CVE-2021-20843,0.00671,0.49273,updated
CVE-2021-20844,0.00926,0.5778,updated
CVE-2021-20845,0.00507,0.40965,updated
CVE-2021-20846,0.00653,0.48536,updated
CVE-2021-20847,0.00815,0.54318,updated
CVE-2021-20848,0.00877,0.56317,updated
CVE-2021-20850,0.01486,0.72041,updated
CVE-2021-20851,0.00759,0.52485,updated
CVE-2021-20852,0.00454,0.37527,updated
CVE-2021-20853,0.00422,0.34992,updated
CVE-2021-20854,0.00422,0.34992,updated
CVE-2021-20855,0.00585,0.4538,updated
CVE-2021-20856,0.00585,0.4538,updated
CVE-2021-20857,0.00585,0.4538,updated
CVE-2021-20858,0.00585,0.45379,updated
CVE-2021-20859,0.00545,0.43301,updated
CVE-2021-20860,0.00536,0.4282,updated
CVE-2021-20861,0.00447,0.37003,updated
CVE-2021-20862,0.00372,0.2991,updated
CVE-2021-20863,0.00862,0.55825,updated
CVE-2021-20864,0.00502,0.40652,updated
CVE-2021-20986,0.01002,0.60266,updated
CVE-2021-20987,0.01098,0.63128,updated
CVE-2021-21009,0.03199,0.87163,updated
CVE-2021-21015,0.02863,0.85703,updated
CVE-2021-21016,0.04739,0.91177,updated
CVE-2021-21018,0.03898,0.89462,updated
CVE-2021-21020,0.02417,0.82897,updated
CVE-2021-21021,0.03977,0.89693,updated
CVE-2021-21023,0.0161,0.74066,updated
CVE-2021-21026,0.01812,0.76973,updated
CVE-2021-21027,0.01665,0.74907,updated
CVE-2021-21028,0.03977,0.89692,updated
CVE-2021-21029,0.84674,0.99688,updated
CVE-2021-21030,0.05629,0.92355,updated
CVE-2021-21033,0.03977,0.89692,updated
CVE-2021-21034,0.02475,0.83306,updated
CVE-2021-21035,0.03977,0.89692,updated
CVE-2021-21036,0.02695,0.84764,updated
CVE-2021-21037,0.03233,0.87308,updated
CVE-2021-21038,0.03284,0.87515,updated
CVE-2021-21039,0.02956,0.86135,updated
CVE-2021-21040,0.02956,0.86135,updated
CVE-2021-21041,0.02956,0.86134,updated
CVE-2021-21044,0.03545,0.88404,updated
CVE-2021-21045,0.017,0.75442,updated
CVE-2021-21047,0.02938,0.86058,updated
CVE-2021-21048,0.02879,0.85785,updated
CVE-2021-21049,0.03357,0.87787,updated
CVE-2021-21050,0.03357,0.87787,updated
CVE-2021-21051,0.07163,0.93794,updated
CVE-2021-21052,0.03677,0.88819,updated
CVE-2021-21053,0.02249,0.81563,updated
CVE-2021-21054,0.03821,0.89258,updated
CVE-2021-21055,0.00757,0.52434,updated
CVE-2021-21057,0.01093,0.62898,updated
CVE-2021-21060,0.01565,0.73398,updated
CVE-2021-21061,0.02006,0.7932,updated
CVE-2021-21065,0.03361,0.87798,updated
CVE-2021-21066,0.03361,0.87798,updated
CVE-2021-21088,0.00333,0.25682,updated
CVE-2021-21104,0.04869,0.91376,updated
CVE-2021-21123,0.09966,0.95229,updated
CVE-2021-21148,0.19815,0.97207,updated
CVE-2021-21166,0.26525,0.97855,updated
CVE-2021-21201,0.01686,0.75254,updated
CVE-2021-21202,0.01022,0.60877,updated
CVE-2021-21203,0.01754,0.76196,updated
CVE-2021-21204,0.01555,0.73255,updated
CVE-2021-21206,0.09401,0.95023,updated
CVE-2021-21233,0.01317,0.68611,updated
CVE-2021-21234,0.21173,0.97396,updated
CVE-2021-21237,0.00436,0.36184,updated
CVE-2021-21239,0.0118,0.65309,updated
CVE-2021-21291,0.01353,0.69448,updated
CVE-2021-21300,0.88644,0.99761,updated
CVE-2021-21301,0.00919,0.57576,updated
CVE-2021-21302,0.01374,0.69913,updated
CVE-2021-21308,0.01049,0.61674,updated
CVE-2021-21309,0.047,0.91112,updated
CVE-2021-21311,0.90461,0.99791,updated
CVE-2021-21322,0.01614,0.74123,updated
CVE-2021-21328,0.01656,0.7478,updated
CVE-2021-21331,0.00563,0.44297,updated
CVE-2021-21336,0.01487,0.72063,updated
CVE-2021-21352,0.01392,0.70277,updated
CVE-2021-21360,0.01507,0.72425,updated
CVE-2021-21366,0.01328,0.68868,updated
CVE-2021-21402,0.79855,0.99578,updated
CVE-2021-21417,0.00939,0.58263,updated
CVE-2021-21431,0.01072,0.62361,updated
CVE-2021-21439,0.00976,0.59452,updated
CVE-2021-21440,0.00814,0.54305,updated
CVE-2021-21441,0.01226,0.66563,updated
CVE-2021-21443,0.0085,0.55438,updated
CVE-2021-21511,0.01007,0.60417,updated
CVE-2021-21512,0.00254,0.16546,updated
CVE-2021-21513,0.0574,0.92479,updated
CVE-2021-21515,0.00817,0.54408,updated
CVE-2021-21517,0.01402,0.70474,updated
CVE-2021-21528,0.00954,0.58727,updated
CVE-2021-21561,0.00239,0.14745,updated
CVE-2021-21629,0.00749,0.52176,updated
CVE-2021-21633,0.0077,0.52891,updated
CVE-2021-21638,0.00832,0.54867,updated
CVE-2021-21685,0.01469,0.71755,updated
CVE-2021-21686,0.01911,0.7823,updated
CVE-2021-21687,0.01342,0.69191,updated
CVE-2021-21688,0.01327,0.6884,updated
CVE-2021-21689,0.01416,0.70727,updated
CVE-2021-21690,0.02451,0.83145,updated
CVE-2021-21691,0.02034,0.79592,updated
CVE-2021-21692,0.02034,0.79592,updated
CVE-2021-21693,0.01505,0.72394,updated
CVE-2021-21694,0.01505,0.72395,updated
CVE-2021-21695,0.02076,0.80034,updated
CVE-2021-21696,0.0232,0.8216,updated
CVE-2021-21697,0.0155,0.73186,updated
CVE-2021-21698,0.02073,0.80005,updated
CVE-2021-21700,0.00684,0.49836,updated
CVE-2021-21701,0.01671,0.75003,updated
CVE-2021-21703,0.01438,0.7114,updated
CVE-2021-21704,0.01854,0.77534,updated
CVE-2021-21724,0.00355,0.28142,updated
CVE-2021-21725,0.00491,0.40019,updated
CVE-2021-21806,0.02811,0.85437,updated
CVE-2021-21831,0.04546,0.90859,updated
CVE-2021-21898,0.02515,0.83586,updated
CVE-2021-21899,0.02686,0.84709,updated
CVE-2021-21900,0.02465,0.8324,updated
CVE-2021-21914,0.01494,0.72175,updated
CVE-2021-21938,0.01792,0.76692,updated
CVE-2021-21939,0.01494,0.72174,updated
CVE-2021-21942,0.01885,0.77913,updated
CVE-2021-21943,0.01494,0.72174,updated
CVE-2021-21944,0.01068,0.62251,updated
CVE-2021-21945,0.01068,0.62251,updated
CVE-2021-21946,0.01068,0.62252,updated
CVE-2021-21947,0.01068,0.62251,updated
CVE-2021-21948,0.00766,0.52732,updated
CVE-2021-21949,0.01084,0.62685,updated
CVE-2021-21956,0.01304,0.68349,updated
CVE-2021-21967,0.00733,0.51618,updated
CVE-2021-21976,0.02074,0.80014,updated
CVE-2021-21980,0.04601,0.90956,updated
CVE-2021-22028,0.02354,0.82435,updated
CVE-2021-22030,0.00972,0.59322,updated
CVE-2021-22048,0.09976,0.95232,updated
CVE-2021-22049,0.01673,0.75033,updated
CVE-2021-22051,0.00668,0.49173,updated
CVE-2021-22053,0.13035,0.96037,updated
CVE-2021-22054,0.97369,0.99892,updated
CVE-2021-22055,0.00967,0.59169,updated
CVE-2021-22060,0.00855,0.55616,updated
CVE-2021-22095,0.01019,0.60747,updated
CVE-2021-22113,0.00819,0.54485,updated
CVE-2021-22127,0.00488,0.39818,updated
CVE-2021-22128,0.01,0.60188,updated
CVE-2021-22141,0.00537,0.42851,updated
CVE-2021-22146,0.27788,0.97939,updated
CVE-2021-22156,0.018,0.76806,updated
CVE-2021-22190,0.01317,0.68621,updated
CVE-2021-22220,0.00741,0.51887,updated
CVE-2021-22260,0.00912,0.57346,updated
CVE-2021-22275,0.00924,0.5772,updated
CVE-2021-22289,0.00769,0.52837,updated
CVE-2021-22291,0.00305,0.22561,updated
CVE-2021-22294,0.00174,0.06935,updated
CVE-2021-22296,0.00202,0.10026,updated
CVE-2021-22356,0.00403,0.33263,updated
CVE-2021-22410,0.00315,0.23671,updated
CVE-2021-22439,0.00826,0.54702,updated
CVE-2021-22504,0.03336,0.87712,updated
CVE-2021-22531,0.00543,0.43177,updated
CVE-2021-22553,0.00355,0.28179,updated
CVE-2021-22556,0.00155,0.04833,updated
CVE-2021-22566,0.00323,0.24634,updated
CVE-2021-22573,0.00296,0.21589,updated
CVE-2021-22600,0.06079,0.92848,updated
CVE-2021-22638,0.01042,0.6148,updated
CVE-2021-22640,0.00769,0.52825,updated
CVE-2021-22642,0.00809,0.54155,updated
CVE-2021-22643,0.0208,0.80076,updated
CVE-2021-22644,0.00769,0.52825,updated
CVE-2021-22645,0.01509,0.72475,updated
CVE-2021-22646,0.01328,0.68855,updated
CVE-2021-22647,0.0208,0.80077,updated
CVE-2021-22648,0.00848,0.55346,updated
CVE-2021-22649,0.02164,0.80852,updated
CVE-2021-22650,0.01272,0.67666,updated
CVE-2021-22651,0.02646,0.84447,updated
CVE-2021-22654,0.11791,0.95753,updated
CVE-2021-22656,0.03124,0.86854,updated
CVE-2021-22658,0.12719,0.95953,updated
CVE-2021-22659,0.01719,0.75708,updated
CVE-2021-22661,0.01019,0.60749,updated
CVE-2021-22662,0.01096,0.63037,updated
CVE-2021-22666,0.01113,0.63482,updated
CVE-2021-22667,0.03612,0.886,updated
CVE-2021-22670,0.01042,0.61479,updated
CVE-2021-22672,0.09728,0.9514,updated
CVE-2021-22680,0.01464,0.71632,updated
CVE-2021-22683,0.01042,0.61479,updated
CVE-2021-22685,0.00627,0.47374,updated
CVE-2021-22701,0.00324,0.24674,updated
CVE-2021-22702,0.00571,0.44675,updated
CVE-2021-22703,0.00578,0.45019,updated
CVE-2021-22853,0.01005,0.60361,updated
CVE-2021-22854,0.01527,0.7276,updated
CVE-2021-22855,0.01969,0.78877,updated
CVE-2021-22856,0.01419,0.70789,updated
CVE-2021-22857,0.01776,0.76496,updated
CVE-2021-22858,0.01192,0.65631,updated
CVE-2021-22861,0.00919,0.57568,updated
CVE-2021-22862,0.0081,0.54184,updated
CVE-2021-22863,0.00968,0.5921,updated
CVE-2021-22870,0.01098,0.63116,updated
CVE-2021-22882,0.01273,0.67685,updated
CVE-2021-22885,0.04195,0.90176,updated
CVE-2021-22888,0.19811,0.97206,updated
CVE-2021-22889,0.3633,0.98363,updated
CVE-2021-22898,0.04385,0.90555,updated
CVE-2021-22904,0.04808,0.91278,updated
CVE-2021-22914,0.01064,0.62128,updated
CVE-2021-22951,0.01075,0.62417,updated
CVE-2021-22957,0.00882,0.56467,updated
CVE-2021-22959,0.02936,0.86049,updated
CVE-2021-22960,0.02299,0.81987,updated
CVE-2021-22965,0.02123,0.80485,updated
CVE-2021-22966,0.00949,0.58584,updated
CVE-2021-22967,0.01109,0.63404,updated
CVE-2021-22968,0.03132,0.86883,updated
CVE-2021-22969,0.00831,0.54858,updated
CVE-2021-22970,0.01438,0.71127,updated
CVE-2021-22973,0.00988,0.59824,updated
CVE-2021-22974,0.00805,0.5401,updated
CVE-2021-22975,0.00933,0.58072,updated
CVE-2021-22976,0.00961,0.58917,updated
CVE-2021-22977,0.0102,0.60773,updated
CVE-2021-22978,0.00788,0.53445,updated
CVE-2021-22979,0.00583,0.45288,updated
CVE-2021-22980,0.00279,0.19806,updated
CVE-2021-22981,0.00536,0.42828,updated
CVE-2021-22982,0.00991,0.5991,updated
CVE-2021-22983,0.00492,0.40065,updated
CVE-2021-22984,0.00632,0.47613,updated
CVE-2021-22985,0.00978,0.59522,updated
CVE-2021-23055,0.00757,0.5244,updated
CVE-2021-23126,0.01072,0.62356,updated
CVE-2021-23127,0.01332,0.68965,updated
CVE-2021-23128,0.01332,0.68965,updated
CVE-2021-23129,0.00777,0.53072,updated
CVE-2021-23130,0.00777,0.53072,updated
CVE-2021-23131,0.01314,0.68559,updated
CVE-2021-23133,0.00471,0.38617,updated
CVE-2021-23134,0.00372,0.29907,updated
CVE-2021-23146,0.00852,0.55493,updated
CVE-2021-23155,0.00466,0.3832,updated
CVE-2021-23162,0.0041,0.33865,updated
CVE-2021-23163,0.00341,0.26602,updated
CVE-2021-23167,0.00385,0.31281,updated
CVE-2021-23193,0.00675,0.49468,updated
CVE-2021-23197,0.00261,0.17522,updated
CVE-2021-23201,0.00275,0.19385,updated
CVE-2021-23215,0.01153,0.64552,updated
CVE-2021-23217,0.00302,0.22261,updated
CVE-2021-23219,0.00204,0.1021,updated
CVE-2021-23241,0.13436,0.96127,updated
CVE-2021-23265,0.00577,0.44959,updated
CVE-2021-23266,0.0054,0.43035,updated
CVE-2021-23267,0.00895,0.56822,updated
CVE-2021-23275,0.00217,0.11945,updated
CVE-2021-23282,0.08439,0.94579,updated
CVE-2021-23283,0.00522,0.41982,updated
CVE-2021-23284,0.00495,0.40262,updated
CVE-2021-23285,0.00415,0.34342,updated
CVE-2021-23286,0.00412,0.34047,updated
CVE-2021-23336,0.35963,0.9835,updated
CVE-2021-23339,0.00705,0.50592,updated
CVE-2021-23345,0.01053,0.61792,updated
CVE-2021-23347,0.00535,0.42769,updated
CVE-2021-23364,0.02429,0.82983,updated
CVE-2021-23368,0.0354,0.88388,updated
CVE-2021-23373,0.01128,0.63897,updated
CVE-2021-23382,0.02508,0.83536,updated
CVE-2021-23385,0.01138,0.64133,updated
CVE-2021-23394,0.19083,0.971,updated
CVE-2021-23397,0.00781,0.53217,updated
CVE-2021-23406,0.02863,0.85707,updated
CVE-2021-23413,0.03307,0.87609,updated
CVE-2021-23414,0.02587,0.84074,updated
CVE-2021-23424,0.01981,0.7901,updated
CVE-2021-23433,0.01574,0.73552,updated
CVE-2021-23437,0.03154,0.86974,updated
CVE-2021-23440,0.02457,0.83189,updated
CVE-2021-23451,0.00864,0.55902,updated
CVE-2021-23460,0.02251,0.81576,updated
CVE-2021-23472,0.02332,0.82251,updated
CVE-2021-23509,0.01769,0.76407,updated
CVE-2021-23592,0.01664,0.74893,updated
CVE-2021-23624,0.01242,0.66946,updated
CVE-2021-23648,0.01418,0.70769,updated
CVE-2021-23654,0.01205,0.65937,updated
CVE-2021-23673,0.00813,0.5425,updated
CVE-2021-23718,0.01564,0.73386,updated
CVE-2021-23732,0.01824,0.77143,updated
CVE-2021-23758,0.89096,0.99767,updated
CVE-2021-23784,0.01219,0.66363,updated
CVE-2021-23792,0.01025,0.60965,updated
CVE-2021-23807,0.02539,0.83755,updated
CVE-2021-23820,0.01813,0.76999,updated
CVE-2021-23841,0.07471,0.93993,updated
CVE-2021-23846,0.00545,0.43278,updated
CVE-2021-23885,0.01089,0.62806,updated
CVE-2021-23922,0.01149,0.64446,updated
CVE-2021-23953,0.01047,0.61633,updated
CVE-2021-23954,0.011,0.63158,updated
CVE-2021-23958,0.00882,0.56443,updated
CVE-2021-23960,0.01196,0.65721,updated
CVE-2021-23961,0.01323,0.68737,updated
CVE-2021-23962,0.0089,0.56654,updated
CVE-2021-23964,0.01263,0.67442,updated
CVE-2021-23965,0.00961,0.58915,updated
CVE-2021-23968,0.01212,0.66202,updated
CVE-2021-23975,0.01016,0.60694,updated
CVE-2021-23976,0.01101,0.63185,updated
