#model_version:v2026.06.15,score_date:2026-09-24T12:00:20Z
cve,epss,percentile
CVE-2009-0094,0.23461,0.97716
CVE-2009-0095,0.23477,0.97718
CVE-2009-0096,0.22648,0.97644
CVE-2009-0097,0.22648,0.97644
CVE-2009-0098,0.24919,0.97836
CVE-2009-0099,0.26239,0.97929
CVE-2009-0100,0.28832,0.98087
CVE-2009-0102,0.23504,0.9772
CVE-2009-0103,0.10052,0.95457
CVE-2009-0104,0.00987,0.60795
CVE-2009-0105,0.01475,0.72705
CVE-2009-0106,0.01024,0.61965
CVE-2009-0107,0.01484,0.72863
CVE-2009-0108,0.02554,0.84379
CVE-2009-0109,0.00993,0.60976
CVE-2009-0110,0.00993,0.60977
CVE-2009-0111,0.00993,0.60977
CVE-2009-0112,0.00644,0.48593
CVE-2009-0113,0.06577,0.93578
CVE-2009-0114,0.03847,0.89731
CVE-2009-0115,0.00494,0.39753
CVE-2009-0119,0.36741,0.98449
CVE-2009-0120,0.0355,0.88848
CVE-2009-0121,0.00893,0.57694
CVE-2009-0122,0.0051,0.40929
CVE-2009-0123,0.0167,0.75759
CVE-2009-0124,0.01324,0.69678
CVE-2009-0125,0.01496,0.73061
CVE-2009-0126,0.0242,0.83458
CVE-2009-0127,0.01379,0.70892
CVE-2009-0128,0.01078,0.63553
CVE-2009-0129,0.01117,0.64623
CVE-2009-0130,0.0122,0.6736
CVE-2009-0131,0.00306,0.2076
CVE-2009-0132,0.00355,0.26482
CVE-2009-0133,0.67049,0.99275
CVE-2009-0134,0.08859,0.95022
CVE-2009-0135,0.06903,0.9384
CVE-2009-0136,0.06656,0.93632
CVE-2009-0137,0.03204,0.87621
CVE-2009-0138,0.04199,0.9057
CVE-2009-0139,0.02863,0.86186
CVE-2009-0140,0.01704,0.76254
CVE-2009-0141,0.00304,0.20591
CVE-2009-0142,0.00229,0.12158
CVE-2009-0143,0.01873,0.78459
CVE-2009-0144,0.01539,0.73794
CVE-2009-0145,0.0516,0.92118
CVE-2009-0146,0.02833,0.86045
CVE-2009-0147,0.02577,0.84535
CVE-2009-0148,0.06765,0.93733
CVE-2009-0149,0.00392,0.30537
CVE-2009-0150,0.00356,0.2655
CVE-2009-0151,0.0036,0.27017
CVE-2009-0152,0.02174,0.81515
CVE-2009-0153,0.0368,0.89244
CVE-2009-0154,0.05533,0.92523
CVE-2009-0155,0.05756,0.92788
CVE-2009-0156,0.03125,0.87309
CVE-2009-0157,0.02836,0.86057
CVE-2009-0158,0.04652,0.91391
CVE-2009-0159,0.13228,0.9624
CVE-2009-0160,0.04108,0.90381
CVE-2009-0161,0.02286,0.82446
CVE-2009-0162,0.05354,0.92332
CVE-2009-0163,0.04246,0.90663
CVE-2009-0164,0.02907,0.86404
CVE-2009-0165,0.03592,0.88979
CVE-2009-0166,0.02318,0.8271
CVE-2009-0167,0.00357,0.2667
CVE-2009-0168,0.0039,0.30306
CVE-2009-0169,0.02983,0.86732
CVE-2009-0170,0.01672,0.7579
CVE-2009-0171,0.02169,0.81477
CVE-2009-0172,0.08471,0.9482
CVE-2009-0173,0.03012,0.86858
CVE-2009-0174,0.11679,0.9591
CVE-2009-0175,0.05554,0.9255
CVE-2009-0176,0.05546,0.92539
CVE-2009-0177,0.08642,0.94914
CVE-2009-0178,0.01826,0.77884
CVE-2009-0179,0.01879,0.78522
CVE-2009-0180,0.01604,0.74779
CVE-2009-0181,0.01391,0.71129
CVE-2009-0182,0.48398,0.98823
CVE-2009-0183,0.66526,0.9926
CVE-2009-0184,0.27803,0.98026
CVE-2009-0185,0.05842,0.92896
CVE-2009-0186,0.03612,0.89031
CVE-2009-0187,0.39984,0.9858
CVE-2009-0188,0.0486,0.917
CVE-2009-0191,0.05045,0.91974
CVE-2009-0192,0.1227,0.96037
CVE-2009-0193,0.09595,0.95303
CVE-2009-0194,0.02255,0.82197
CVE-2009-0195,0.05374,0.92353
CVE-2009-0196,0.07433,0.94224
CVE-2009-0197,0.04756,0.91545
CVE-2009-0198,0.08835,0.95009
CVE-2009-0199,0.05024,0.91936
CVE-2009-0200,0.06722,0.93691
CVE-2009-0201,0.06722,0.93691
CVE-2009-0202,0.23577,0.97724
CVE-2009-0204,0.0301,0.86851
CVE-2009-0206,0.00459,0.37081
CVE-2009-0207,0.00296,0.19818
CVE-2009-0208,0.07711,0.94393
CVE-2009-0209,0.00669,0.49778
CVE-2009-0210,0.03741,0.89427
CVE-2009-0211,0.0202,0.80084
CVE-2009-0212,0.0202,0.80084
CVE-2009-0213,0.0202,0.80083
CVE-2009-0214,0.02107,0.80949
CVE-2009-0215,0.36309,0.9843
CVE-2009-0216,0.02984,0.86737
CVE-2009-0217,0.06363,0.93393
CVE-2009-0218,0.04148,0.90465
CVE-2009-0219,0.04888,0.91738
CVE-2009-0220,0.37107,0.98467
CVE-2009-0221,0.37863,0.98496
CVE-2009-0222,0.31632,0.98232
CVE-2009-0223,0.27984,0.98037
CVE-2009-0224,0.30077,0.98154
CVE-2009-0225,0.3107,0.98206
CVE-2009-0226,0.34794,0.98374
CVE-2009-0227,0.35721,0.98409
CVE-2009-0228,0.20501,0.97424
CVE-2009-0229,0.03931,0.89974
CVE-2009-0230,0.34878,0.98379
CVE-2009-0231,0.37453,0.98479
CVE-2009-0232,0.25818,0.97902
CVE-2009-0233,0.27071,0.97977
CVE-2009-0234,0.34442,0.98361
CVE-2009-0235,0.33616,0.98331
CVE-2009-0237,0.22849,0.97661
CVE-2009-0238,0.43212,0.98679
CVE-2009-0239,0.32546,0.98282
CVE-2009-0240,0.01599,0.74714
CVE-2009-0241,0.05346,0.92323
CVE-2009-0243,0.06283,0.93328
CVE-2009-0244,0.30252,0.98162
CVE-2009-0245,0.01065,0.63202
CVE-2009-0246,0.03384,0.88319
CVE-2009-0247,0.01022,0.61891
CVE-2009-0248,0.01475,0.72704
CVE-2009-0249,0.02286,0.82436
CVE-2009-0250,0.06282,0.93328
CVE-2009-0251,0.05556,0.92552
CVE-2009-0252,0.01043,0.62544
CVE-2009-0253,0.02527,0.84204
CVE-2009-0254,0.02566,0.84462
CVE-2009-0255,0.09442,0.95243
CVE-2009-0256,0.01793,0.77444
CVE-2009-0257,0.01562,0.74166
CVE-2009-0258,0.03308,0.88064
CVE-2009-0259,0.07501,0.94264
CVE-2009-0260,0.0548,0.92463
CVE-2009-0261,0.13214,0.96237
CVE-2009-0262,0.06194,0.93241
CVE-2009-0263,0.16738,0.96924
CVE-2009-0264,0.01624,0.75074
CVE-2009-0265,0.02474,0.83842
CVE-2009-0266,0.04481,0.91096
CVE-2009-0267,0.02543,0.84308
CVE-2009-0268,0.00269,0.16915
CVE-2009-0269,0.00502,0.40309
CVE-2009-0270,0.05531,0.92521
CVE-2009-0271,0.01599,0.74708
CVE-2009-0272,0.00581,0.45325
CVE-2009-0273,0.01705,0.7627
CVE-2009-0274,0.01345,0.70176
CVE-2009-0275,0.04527,0.91173
CVE-2009-0276,0.01124,0.64787
CVE-2009-0277,0.01244,0.6795
CVE-2009-0278,0.02238,0.82069
CVE-2009-0279,0.01126,0.64848
CVE-2009-0280,0.02768,0.85692
CVE-2009-0281,0.01126,0.64848
CVE-2009-0282,0.05829,0.92883
CVE-2009-0283,0.01449,0.72205
CVE-2009-0284,0.00993,0.60973
CVE-2009-0285,0.01449,0.72205
CVE-2009-0286,0.05555,0.92551
CVE-2009-0287,0.01096,0.64094
CVE-2009-0288,0.02675,0.85163
CVE-2009-0289,0.02194,0.81701
CVE-2009-0290,0.03298,0.88024
CVE-2009-0291,0.07037,0.93949
CVE-2009-0292,0.01011,0.61597
CVE-2009-0293,0.00993,0.60974
CVE-2009-0294,0.01818,0.77777
CVE-2009-0295,0.00933,0.59021
CVE-2009-0296,0.01011,0.61596
CVE-2009-0297,0.02081,0.80696
CVE-2009-0298,0.05586,0.92595
CVE-2009-0299,0.01033,0.62221
CVE-2009-0301,0.01964,0.79468
CVE-2009-0302,0.01462,0.7245
CVE-2009-0303,0.01022,0.61889
CVE-2009-0304,0.09803,0.95376
CVE-2009-0305,0.19291,0.97246
CVE-2009-0306,0.03939,0.8999
CVE-2009-0307,0.03493,0.88682
CVE-2009-0310,0.00375,0.28668
CVE-2009-0311,0.04696,0.91454
CVE-2009-0312,0.02365,0.83062
CVE-2009-0313,0.00331,0.23526
CVE-2009-0314,0.00624,0.47606
CVE-2009-0315,0.00371,0.28292
CVE-2009-0316,0.02734,0.8549
CVE-2009-0317,0.00361,0.27085
CVE-2009-0318,0.00388,0.30087
CVE-2009-0319,0.00348,0.25558
CVE-2009-0320,0.01446,0.72157
CVE-2009-0321,0.02357,0.83013
CVE-2009-0322,0.00499,0.40142
CVE-2009-0323,0.6249,0.99163
CVE-2009-0324,0.01168,0.65958
CVE-2009-0325,0.02562,0.84428
CVE-2009-0326,0.00915,0.58425
CVE-2009-0327,0.01168,0.65958
CVE-2009-0328,0.07294,0.9414
CVE-2009-0329,0.00987,0.60809
CVE-2009-0330,0.01896,0.78727
CVE-2009-0331,0.02801,0.85875
CVE-2009-0332,0.01063,0.63125
CVE-2009-0333,0.01011,0.61597
CVE-2009-0334,0.00993,0.60974
CVE-2009-0335,0.01453,0.72288
CVE-2009-0336,0.02286,0.82436
CVE-2009-0337,0.0097,0.60259
CVE-2009-0338,0.01511,0.73331
CVE-2009-0339,0.01002,0.61274
CVE-2009-0340,0.01885,0.78589
CVE-2009-0341,0.16004,0.96789
CVE-2009-0342,0.00451,0.36488
CVE-2009-0343,0.00816,0.55209
CVE-2009-0344,0.02566,0.84457
CVE-2009-0345,0.02566,0.84457
CVE-2009-0346,0.00335,0.24099
CVE-2009-0347,0.10932,0.95729
CVE-2009-0348,0.08162,0.94651
CVE-2009-0349,0.05859,0.92919
CVE-2009-0350,0.10196,0.95504
CVE-2009-0351,0.0527,0.92246
CVE-2009-0352,0.04331,0.90817
CVE-2009-0353,0.04331,0.90817
CVE-2009-0354,0.02323,0.82741
CVE-2009-0355,0.01635,0.75261
CVE-2009-0356,0.03225,0.87717
CVE-2009-0357,0.0156,0.74132
CVE-2009-0358,0.00521,0.41734
CVE-2009-0359,0.01019,0.61789
CVE-2009-0360,0.00695,0.50884
CVE-2009-0361,0.00381,0.2926
CVE-2009-0362,0.01303,0.6924
CVE-2009-0363,0.03376,0.88287
CVE-2009-0364,0.02594,0.84653
CVE-2009-0365,0.00893,0.57704
CVE-2009-0366,0.01957,0.79404
CVE-2009-0367,0.10936,0.95731
CVE-2009-0368,0.01215,0.67231
CVE-2009-0369,0.10627,0.95635
CVE-2009-0370,0.00367,0.2779
CVE-2009-0371,0.01885,0.78588
CVE-2009-0372,0.03468,0.88597
CVE-2009-0373,0.01024,0.61969
CVE-2009-0374,0.02401,0.83309
CVE-2009-0375,0.05741,0.92774
CVE-2009-0376,0.08101,0.94615
CVE-2009-0377,0.00987,0.60808
CVE-2009-0378,0.01475,0.72704
CVE-2009-0379,0.00987,0.60808
CVE-2009-0380,0.01126,0.64849
CVE-2009-0381,0.00993,0.60974
CVE-2009-0382,0.01105,0.64323
CVE-2009-0383,0.02958,0.86624
CVE-2009-0384,0.00867,0.56934
CVE-2009-0385,0.06664,0.93638
CVE-2009-0386,0.07147,0.94041
CVE-2009-0387,0.06483,0.93498
CVE-2009-0388,0.13334,0.96265
CVE-2009-0389,0.08793,0.94991
CVE-2009-0390,0.00938,0.5917
CVE-2009-0391,0.01406,0.71418
CVE-2009-0392,0.02341,0.82887
CVE-2009-0393,0.01245,0.67972
CVE-2009-0394,0.0095,0.59584
CVE-2009-0395,0.0095,0.59586
CVE-2009-0396,0.0167,0.75754
CVE-2009-0397,0.07206,0.94082
CVE-2009-0398,0.0319,0.87563
CVE-2009-0399,0.02334,0.82836
CVE-2009-0400,0.01105,0.64318
CVE-2009-0401,0.01156,0.65628
CVE-2009-0402,0.014,0.71312
CVE-2009-0403,0.01147,0.6536
CVE-2009-0404,0.01292,0.69
CVE-2009-0405,0.01126,0.64847
CVE-2009-0406,0.01126,0.64847
CVE-2009-0407,0.01126,0.64847
CVE-2009-0408,0.00678,0.50178
CVE-2009-0409,0.01105,0.64318
CVE-2009-0410,0.09655,0.95321
CVE-2009-0411,0.01035,0.6233
CVE-2009-0412,0.01548,0.73927
CVE-2009-0413,0.0198,0.79634
CVE-2009-0414,0.03021,0.86897
CVE-2009-0415,0.00456,0.3681
CVE-2009-0416,0.00243,0.13763
CVE-2009-0417,0.01033,0.62259
CVE-2009-0418,0.0817,0.94656
CVE-2009-0419,0.15339,0.96653
CVE-2009-0420,0.01133,0.65
CVE-2009-0421,0.02043,0.80317
CVE-2009-0422,0.062,0.93248
CVE-2009-0423,0.0606,0.93116
CVE-2009-0424,0.01065,0.6322
CVE-2009-0425,0.0095,0.59582
CVE-2009-0426,0.00993,0.60977
CVE-2009-0427,0.01185,0.66458
CVE-2009-0428,0.01185,0.66458
CVE-2009-0429,0.00907,0.58164
CVE-2009-0430,0.01189,0.66543
CVE-2009-0431,0.01836,0.78002
CVE-2009-0432,0.01898,0.78753
CVE-2009-0433,0.01643,0.75373
CVE-2009-0434,0.00321,0.22442
CVE-2009-0435,0.01674,0.7582
CVE-2009-0436,0.00372,0.28308
CVE-2009-0437,0.00274,0.17584
CVE-2009-0438,0.01242,0.67909
CVE-2009-0439,0.00372,0.28344
CVE-2009-0440,0.01195,0.66686
CVE-2009-0441,0.03925,0.8995
CVE-2009-0442,0.04837,0.91662
CVE-2009-0443,0.05586,0.92595
CVE-2009-0444,0.02456,0.83728
CVE-2009-0445,0.01175,0.66188
CVE-2009-0446,0.0095,0.59584
CVE-2009-0447,0.00993,0.60977
CVE-2009-0448,0.02334,0.82832
CVE-2009-0449,0.00959,0.59837
CVE-2009-0450,0.10139,0.95487
CVE-2009-0451,0.0095,0.59582
CVE-2009-0452,0.01941,0.79249
CVE-2009-0453,0.02618,0.84797
CVE-2009-0454,0.01156,0.65629
CVE-2009-0455,0.01615,0.74942
CVE-2009-0456,0.02098,0.80872
CVE-2009-0457,0.06105,0.93162
CVE-2009-0458,0.02341,0.82881
CVE-2009-0459,0.02143,0.81265
CVE-2009-0460,0.02831,0.86035
CVE-2009-0461,0.02831,0.86035
CVE-2009-0462,0.00993,0.60982
CVE-2009-0463,0.02258,0.82214
CVE-2009-0464,0.05307,0.92285
CVE-2009-0465,0.03644,0.89139
CVE-2009-0466,0.01022,0.61901
CVE-2009-0467,0.01484,0.72864
CVE-2009-0468,0.00966,0.6008
CVE-2009-0469,0.01359,0.70493
CVE-2009-0470,0.04429,0.90999
CVE-2009-0471,0.00685,0.50496
CVE-2009-0472,0.0294,0.86549
CVE-2009-0473,0.1322,0.96238
CVE-2009-0474,0.05934,0.92985
CVE-2009-0475,0.02195,0.81712
CVE-2009-0476,0.37035,0.98464
CVE-2009-0477,0.00392,0.30476
CVE-2009-0478,0.71986,0.99411
CVE-2009-0479,0.00905,0.58105
CVE-2009-0480,0.00376,0.28805
CVE-2009-0481,0.00739,0.52572
CVE-2009-0482,0.00504,0.40428
CVE-2009-0483,0.00599,0.46351
CVE-2009-0484,0.00549,0.43534
CVE-2009-0485,0.00549,0.43533
CVE-2009-0486,0.00571,0.44804
CVE-2009-0487,0.01056,0.62922
CVE-2009-0488,0.00845,0.56167
CVE-2009-0489,0.00329,0.23273
CVE-2009-0490,0.16625,0.96907
CVE-2009-0491,0.05859,0.92919
CVE-2009-0492,0.01391,0.71129
CVE-2009-0493,0.00987,0.60802
CVE-2009-0494,0.0095,0.59585
CVE-2009-0495,0.02098,0.80871
CVE-2009-0496,0.04347,0.90851
CVE-2009-0497,0.08125,0.94629
CVE-2009-0498,0.02274,0.82338
CVE-2009-0499,0.00689,0.50653
CVE-2009-0500,0.0125,0.68094
CVE-2009-0501,0.01066,0.63261
CVE-2009-0502,0.0125,0.68094
CVE-2009-0503,0.00328,0.23191
CVE-2009-0504,0.00347,0.25515
CVE-2009-0505,0.01788,0.7737
CVE-2009-0506,0.00271,0.17128
CVE-2009-0507,0.01004,0.6135
CVE-2009-0508,0.02915,0.86441
CVE-2009-0509,0.08835,0.95009
CVE-2009-0510,0.10927,0.95726
CVE-2009-0511,0.10927,0.95726
CVE-2009-0512,0.10927,0.95726
CVE-2009-0513,0.02098,0.80871
CVE-2009-0514,0.02296,0.82523
CVE-2009-0515,0.01979,0.79632
CVE-2009-0516,0.01024,0.61964
CVE-2009-0517,0.48877,0.98837
CVE-2009-0518,0.00334,0.24006
CVE-2009-0519,0.14764,0.96558
CVE-2009-0520,0.28484,0.98064
CVE-2009-0521,0.01055,0.62897
CVE-2009-0522,0.02701,0.85307
CVE-2009-0523,0.02078,0.80666
CVE-2009-0524,0.02146,0.81295
CVE-2009-0525,0.00845,0.56181
CVE-2009-0526,0.01484,0.72858
CVE-2009-0527,0.03925,0.8995
CVE-2009-0528,0.00993,0.60979
CVE-2009-0529,0.01484,0.72858
CVE-2009-0530,0.01861,0.78323
CVE-2009-0531,0.01024,0.61969
CVE-2009-0532,0.01022,0.61909
CVE-2009-0533,0.01022,0.61901
CVE-2009-0534,0.00996,0.61071
CVE-2009-0535,0.0232,0.82721
CVE-2009-0536,0.00498,0.39998
CVE-2009-0537,0.03592,0.88975
CVE-2009-0538,0.00383,0.29555
CVE-2009-0540,0.01107,0.64366
CVE-2009-0541,0.01806,0.77607
CVE-2009-0542,0.7379,0.99462
CVE-2009-0543,0.15774,0.9675
CVE-2009-0544,0.11523,0.95873
CVE-2009-0545,0.90386,0.99797
CVE-2009-0546,0.36511,0.98439
CVE-2009-0547,0.02216,0.81881
CVE-2009-0548,0.01948,0.79327
CVE-2009-0549,0.28446,0.98062
CVE-2009-0550,0.11843,0.95945
CVE-2009-0551,0.24915,0.97835
CVE-2009-0552,0.28588,0.9807
CVE-2009-0553,0.41396,0.98626
CVE-2009-0554,0.32169,0.98261
CVE-2009-0555,0.27086,0.97979
CVE-2009-0556,0.67312,0.99282
CVE-2009-0557,0.53,0.9894
CVE-2009-0558,0.3107,0.98205
CVE-2009-0559,0.29444,0.98119
CVE-2009-0560,0.27984,0.98037
CVE-2009-0561,0.36897,0.98456
CVE-2009-0562,0.2565,0.97888
CVE-2009-0563,0.62828,0.9917
CVE-2009-0565,0.40503,0.98598
CVE-2009-0566,0.28945,0.98093
CVE-2009-0568,0.32387,0.98275
CVE-2009-0569,0.04607,0.91322
CVE-2009-0570,0.01962,0.79455
CVE-2009-0571,0.02329,0.82793
CVE-2009-0572,0.06337,0.93375
CVE-2009-0573,0.01476,0.72718
CVE-2009-0574,0.00987,0.60805
CVE-2009-0575,0.01065,0.63198
CVE-2009-0576,0.02877,0.86259
CVE-2009-0577,0.03576,0.88927
CVE-2009-0578,0.00339,0.24519
CVE-2009-0579,0.00348,0.25584
CVE-2009-0580,0.9444,0.9985
CVE-2009-0581,0.02502,0.84028
CVE-2009-0582,0.02269,0.82299
CVE-2009-0583,0.04747,0.91527
CVE-2009-0584,0.04074,0.90302
CVE-2009-0585,0.04024,0.90196
CVE-2009-0586,0.05523,0.92508
CVE-2009-0587,0.03339,0.88168
CVE-2009-0588,0.0131,0.69396
CVE-2009-0590,0.06709,0.93674
CVE-2009-0591,0.02735,0.85496
CVE-2009-0592,0.28831,0.98087
CVE-2009-0593,0.00856,0.56591
CVE-2009-0594,0.01484,0.72861
CVE-2009-0595,0.22207,0.97597
CVE-2009-0596,0.01896,0.78726
CVE-2009-0597,0.01966,0.79491
CVE-2009-0598,0.01133,0.65
CVE-2009-0599,0.02625,0.84838
CVE-2009-0600,0.01792,0.77421
CVE-2009-0601,0.00371,0.28239
CVE-2009-0602,0.04547,0.91224
CVE-2009-0603,0.00868,0.56963
CVE-2009-0604,0.01126,0.64847
CVE-2009-0605,0.00367,0.27775
CVE-2009-0606,0.00301,0.20268
CVE-2009-0607,0.00317,0.21903
CVE-2009-0608,0.00356,0.2655
CVE-2009-0609,0.02542,0.84308
CVE-2009-0610,0.04817,0.91631
CVE-2009-0611,0.02227,0.81975
CVE-2009-0612,0.02165,0.81442
CVE-2009-0613,0.01504,0.73213
CVE-2009-0614,0.02554,0.84377
CVE-2009-0615,0.02035,0.80224
CVE-2009-0616,0.02146,0.81287
CVE-2009-0617,0.02146,0.8129
CVE-2009-0618,0.02515,0.84125
CVE-2009-0619,0.02306,0.82609
CVE-2009-0620,0.01839,0.78034
CVE-2009-0621,0.01839,0.78033
CVE-2009-0622,0.0147,0.72624
CVE-2009-0623,0.01265,0.68439
CVE-2009-0624,0.0128,0.68735
CVE-2009-0625,0.01681,0.7592
CVE-2009-0626,0.01966,0.79487
CVE-2009-0627,0.02123,0.81094
CVE-2009-0628,0.01925,0.79058
CVE-2009-0629,0.04025,0.90197
CVE-2009-0630,0.01762,0.77033
CVE-2009-0631,0.01916,0.78955
CVE-2009-0632,0.03025,0.86915
CVE-2009-0633,0.02508,0.84069
CVE-2009-0634,0.02828,0.86015
CVE-2009-0635,0.02508,0.84069
CVE-2009-0636,0.02945,0.86574
CVE-2009-0637,0.03321,0.88106
CVE-2009-0638,0.02853,0.86141
CVE-2009-0639,0.0257,0.8449
CVE-2009-0640,0.02768,0.85693
CVE-2009-0641,0.09321,0.95201
CVE-2009-0642,0.0264,0.84941
CVE-2009-0643,0.04811,0.91623
CVE-2009-0644,0.01176,0.66206
CVE-2009-0645,0.06278,0.93322
CVE-2009-0646,0.03597,0.88993
CVE-2009-0647,0.17365,0.97011
CVE-2009-0648,0.0063,0.47937
CVE-2009-0649,0.08332,0.94749
CVE-2009-0650,0.12776,0.96136
CVE-2009-0651,0.03443,0.88515
CVE-2009-0652,0.01497,0.73086
CVE-2009-0653,0.01148,0.65424
CVE-2009-0654,0.02117,0.81038
CVE-2009-0655,0.00397,0.31095
CVE-2009-0656,0.00434,0.34942
CVE-2009-0657,0.00364,0.27414
CVE-2009-0658,0.87832,0.99759
CVE-2009-0659,0.06631,0.93615
CVE-2009-0660,0.0211,0.80983
CVE-2009-0661,0.03105,0.87222
CVE-2009-0662,0.0097,0.60269
CVE-2009-0663,0.04347,0.90851
CVE-2009-0664,0.01962,0.79461
CVE-2009-0667,0.00374,0.28584
CVE-2009-0668,0.02163,0.8143
CVE-2009-0669,0.0286,0.86175
CVE-2009-0672,0.01255,0.68197
CVE-2009-0673,0.0265,0.84989
CVE-2009-0674,0.02282,0.82408
CVE-2009-0675,0.00401,0.3157
CVE-2009-0676,0.00701,0.51119
CVE-2009-0677,0.09028,0.95095
CVE-2009-0678,0.0284,0.8608
CVE-2009-0679,0.01062,0.63086
CVE-2009-0680,0.0841,0.94788
CVE-2009-0681,0.00422,0.33803
CVE-2009-0682,0.0035,0.25864
CVE-2009-0686,0.00798,0.54607
CVE-2009-0687,0.09523,0.95275
CVE-2009-0688,0.08206,0.94674
CVE-2009-0689,0.28054,0.9804
CVE-2009-0690,0.05679,0.92701
CVE-2009-0691,0.05679,0.92701
CVE-2009-0692,0.2578,0.97898
CVE-2009-0693,0.12772,0.96134
CVE-2009-0695,0.68887,0.99327
CVE-2009-0696,0.12649,0.96108
CVE-2009-0698,0.03626,0.89073
CVE-2009-0699,0.01263,0.68407
CVE-2009-0700,0.02511,0.84092
CVE-2009-0701,0.0185,0.78182
CVE-2009-0702,0.00993,0.60971
CVE-2009-0703,0.00987,0.60799
CVE-2009-0704,0.00987,0.608
CVE-2009-0705,0.00962,0.59968
CVE-2009-0706,0.01156,0.65628
CVE-2009-0707,0.02047,0.80357
CVE-2009-0708,0.00524,0.41965
CVE-2009-0709,0.00951,0.59592
CVE-2009-0710,0.01507,0.73265
CVE-2009-0711,0.01208,0.67033
CVE-2009-0712,0.0044,0.35543
CVE-2009-0713,0.02427,0.83519
CVE-2009-0714,0.51612,0.98908
CVE-2009-0715,0.01345,0.70187
CVE-2009-0716,0.02277,0.82372
CVE-2009-0717,0.0234,0.82875
CVE-2009-0718,0.07878,0.94493
CVE-2009-0719,0.00287,0.18856
CVE-2009-0720,0.10165,0.95495
CVE-2009-0721,0.09912,0.95415
CVE-2009-0722,0.02296,0.82522
CVE-2009-0723,0.05027,0.91938
CVE-2009-0726,0.02031,0.80198
CVE-2009-0727,0.01018,0.61779
CVE-2009-0728,0.0095,0.59585
CVE-2009-0729,0.0151,0.73322
CVE-2009-0730,0.0109,0.63882
CVE-2009-0731,0.05635,0.92662
CVE-2009-0732,0.01205,0.6694
CVE-2009-0733,0.05534,0.92524
CVE-2009-0734,0.05132,0.9208
CVE-2009-0735,0.02154,0.81359
CVE-2009-0736,0.01033,0.62265
CVE-2009-0737,0.01484,0.7287
CVE-2009-0738,0.0114,0.65183
CVE-2009-0739,0.01084,0.63744
CVE-2009-0740,0.01084,0.63744
CVE-2009-0741,0.00971,0.60296
CVE-2009-0742,0.01061,0.63057
CVE-2009-0743,0.00896,0.57801
CVE-2009-0744,0.06653,0.9363
CVE-2009-0745,0.00408,0.32242
CVE-2009-0746,0.0075,0.52945
CVE-2009-0747,0.00412,0.32656
CVE-2009-0748,0.00513,0.41139
CVE-2009-0749,0.01553,0.74046
CVE-2009-0750,0.01086,0.63785
CVE-2009-0751,0.10397,0.95567
CVE-2009-0752,0.01368,0.70656
CVE-2009-0753,0.05803,0.92846
CVE-2009-0754,0.00948,0.59489
CVE-2009-0755,0.10806,0.95688
CVE-2009-0756,0.10091,0.9547
CVE-2009-0757,0.01549,0.73964
CVE-2009-0758,0.02011,0.80003
CVE-2009-0759,0.02095,0.80843
CVE-2009-0760,0.02459,0.83742
CVE-2009-0761,0.01234,0.67701
CVE-2009-0762,0.01022,0.61895
CVE-2009-0763,0.01484,0.7286
CVE-2009-0764,0.01204,0.66924
CVE-2009-0765,0.02347,0.82932
CVE-2009-0766,0.02359,0.83022
CVE-2009-0767,0.02329,0.82793
CVE-2009-0768,0.0095,0.59586
CVE-2009-0769,0.02425,0.83493
CVE-2009-0770,0.02794,0.85832
CVE-2009-0771,0.04613,0.91333
CVE-2009-0772,0.03722,0.8937
CVE-2009-0773,0.05789,0.92824
CVE-2009-0774,0.04047,0.90246
CVE-2009-0775,0.04709,0.91473
CVE-2009-0776,0.016,0.74723
CVE-2009-0777,0.01497,0.73086
CVE-2009-0778,0.04623,0.91347
CVE-2009-0779,0.00388,0.30116
CVE-2009-0780,0.0156,0.74129
CVE-2009-0781,0.09125,0.95133
CVE-2009-0783,0.00809,0.55009
CVE-2009-0784,0.00257,0.15489
CVE-2009-0787,0.00389,0.30146
CVE-2009-0788,0.01708,0.76307
CVE-2009-0789,0.0259,0.84629
CVE-2009-0790,0.03205,0.87627
CVE-2009-0791,0.05544,0.92538
CVE-2009-0792,0.03991,0.90122
CVE-2009-0793,0.04834,0.91656
CVE-2009-0794,0.03024,0.86912
CVE-2009-0796,0.29638,0.9813
CVE-2009-0798,0.02312,0.82658
CVE-2009-0799,0.0377,0.89515
CVE-2009-0800,0.05491,0.92476
CVE-2009-0801,0.03089,0.87163
CVE-2009-0802,0.02424,0.8349
CVE-2009-0803,0.02355,0.82994
CVE-2009-0804,0.02376,0.83129
CVE-2009-0805,0.01223,0.67439
CVE-2009-0806,0.01096,0.64079
CVE-2009-0807,0.02139,0.81225
CVE-2009-0808,0.01051,0.62775
CVE-2009-0809,0.00856,0.56569
CVE-2009-0810,0.00973,0.60345
CVE-2009-0811,0.05537,0.92529
CVE-2009-0812,0.06896,0.93832
CVE-2009-0813,0.09085,0.95117
CVE-2009-0814,0.01449,0.72207
CVE-2009-0815,0.42227,0.98649
CVE-2009-0816,0.01056,0.62921
CVE-2009-0817,0.01077,0.63513
CVE-2009-0818,0.0147,0.72623
CVE-2009-0819,0.10178,0.95499
CVE-2009-0820,0.04947,0.9183
CVE-2009-0821,0.05292,0.92269
CVE-2009-0824,0.00725,0.52031
CVE-2009-0825,0.01256,0.68216
CVE-2009-0826,0.02618,0.84796
